EmployeeID,StartDate,DOB,Age,YearsAtCompany,TrainingDate,SurveyDate,Department,JobRole,Attrition,BusinessTravel,Overtime,Gender,MaritalStatus,EducationField,PerformanceRating,MonthlyIncome,NumCompaniesWorked,DistanceFromHome,TrainingProgram,TrainingType,TrainingOutcome,TrainingCost,EngagementScore,SatisfactionScore,WorkLifeBalanceScore
EMP1387,24-Dec-19,25-Nov-79,47,6,13-Dec-25,05-May-25,Research & Development,Research Director,No,Rarely,No,Female,Widowed,Medical,4,50163,3,17,Leadership Development,Internal,Passed,853.46,5,4,5
EMP1388,12-Feb-25,04-Aug-93,33,1,11-Jun-25,23-Sep-25,Sales,Sales Manager,Yes,Rarely,Yes,Male,Single,Other,5,57364,3,22,Technical Skills,External,Incomplete,713.19,2,2,3
EMP1389,03-Nov-22,11-Aug-71,55,3,19-Dec-24,07-Aug-25,Human Resources,HR Generalist,No,Rarely,Yes,Male,Married,Technical Degree,4,76768,3,11,Project Management,Internal,Passed,645.32,4,4,5
EMP1390,07-Aug-15,22-Jan-04,22,10,06-Apr-23,11-Mar-26,Research & Development,Laboratory Technician,No,Travel,No,Female,Single,Other,4,73750,7,6,Technical Skills,External,Failed,430.18,3,1,4
EMP1391,21-Apr-24,19-Jul-91,35,2,13-Apr-26,13-Oct-25,Sales,Area Sales Manager,No,Rarely,No,Female,Married,Human Resources,4,53453,7,20,Leadership Development,Internal,Passed,301.67,3,1,4
EMP1392,12-Mar-16,12-Jun-98,28,10,26-Jul-20,11-Aug-25,Sales,Sales Executive,No,Rarely,No,Male,Married,Other,4,34800,3,3,Project Management,External,Failed,700.89,2,4,3
EMP1393,22-Nov-23,06-May-65,61,2,21-Mar-25,08-Nov-25,Sales,Sales Executive,No,Rarely,No,Male,Single,Medical,4,130755,6,14,Customer Service,Internal,Passed,921.73,1,4,5
EMP1394,05-Apr-26,08-May-69,57,0,08-May-26,29-Dec-25,Research & Development,Laboratory Technician,No,Frequently,No,Female,Single,Human Resources,5,62177,3,25,Communication Skills,Internal,Passed,493.3,4,4,2
EMP1395,22-May-23,20-Aug-87,39,3,14-Mar-24,19-Mar-25,Sales,Area Sales Manager,No,Rarely,No,Male,Married,Life Sciences,3,58485,5,6,Customer Service,External,Passed,372.89,4,3,2
EMP1396,15-Apr-20,06-Jun-83,43,6,27-Mar-26,03-Sep-24,Research & Development,Research Scientist,No,Frequently,No,Female,Married,Technical Degree,4,67266,3,17,Technical Skills,Internal,Passed,343.67,4,1,4
EMP1397,30-Aug-23,07-Jul-73,53,2,06-Feb-26,22-Jul-25,Research & Development,Manufacturing Director,No,Rarely,No,Female,Married,Marketing,3,60145,6,3,Customer Service,Internal,Passed,121.33,3,3,5
EMP1398,30-Oct-16,25-Dec-78,48,9,14-Sep-21,21-Aug-24,Sales,Sales Executive,No,Travel,No,Male,Married,Medical,3,67454,5,17,Customer Service,External,Failed,568.29,2,4,2
EMP1399,30-May-23,28-Jun-81,45,3,23-Jun-23,21-Apr-25,Research & Development,Research Director,No,Rarely,No,Female,Married,Other,4,90738,3,19,Communication Skills,Internal,Passed,989.41,5,3,4
EMP1400,14-Jan-20,15-May-79,47,6,10-Apr-23,08-May-26,Research & Development,Research Director,No,Rarely,No,Female,Single,Other,5,62509,3,18,Communication Skills,External,Passed,833.71,4,4,4
EMP1401,19-Aug-15,05-Oct-93,33,10,10-Jan-26,04-Sep-25,Sales,Sales Executive,No,Rarely,Yes,Male,Single,Life Sciences,3,41745,5,5,Customer Service,External,Passed,907.73,3,4,4
EMP1402,23-Feb-22,08-Nov-68,58,4,30-Aug-24,21-Mar-26,Sales,Sales Manager,No,Rarely,No,Male,Single,Technical Degree,3,61767,3,15,Communication Skills,Internal,Incomplete,659.05,4,4,4
EMP1403,22-Mar-17,09-Dec-98,28,9,03-Jul-21,24-Jan-25,Sales,Sales Executive,No,Travel,No,Female,Single,Marketing,3,55711,6,3,Customer Service,Internal,Failed,533.3,5,5,3
EMP1404,09-Jul-22,14-Sep-89,37,3,28-Apr-26,14-Feb-25,Research & Development,Research Director,No,Frequently,Yes,Male,Single,Marketing,4,93477,7,23,Project Management,External,Completed,991.41,5,5,3
EMP1405,11-Apr-18,05-Apr-80,46,8,25-Oct-21,15-Apr-25,Research & Development,Manufacturing Director,Yes,Rarely,Yes,Male,Married,Human Resources,3,88422,2,8,Customer Service,Internal,Passed,502.45,1,5,4
EMP1406,01-Feb-18,26-Aug-95,31,8,12-Jan-24,06-Jul-25,Research & Development,Research Scientist,No,Rarely,No,Female,Married,Medical,3,67150,3,7,Leadership Development,External,Passed,925.15,5,4,2
EMP1407,10-Nov-15,14-Mar-04,22,10,08-Jul-23,05-Apr-25,Research & Development,Research Scientist,No,Rarely,No,Male,Widowed,Other,4,39425,4,18,Communication Skills,Internal,Passed,785.66,3,3,4
EMP1408,08-Jun-21,28-Mar-73,53,5,31-Aug-21,01-Mar-26,Research & Development,Manufacturing Director,No,Frequently,No,Female,Single,Life Sciences,1,40482,5,10,Communication Skills,External,Failed,397.88,4,4,3
EMP1409,06-Aug-25,18-Sep-64,62,0,24-Sep-25,29-Dec-25,Research & Development,Manufacturing Director,No,Rarely,Yes,Male,Married,Technical Degree,4,65302,6,26,Technical Skills,External,Failed,552.76,3,4,4
EMP1410,10-Feb-18,10-Aug-84,42,8,26-Jan-24,26-Jun-24,Research & Development,Laboratory Technician,No,Rarely,No,Male,Divorced,Technical Degree,4,71726,3,23,Technical Skills,External,Incomplete,445.9,4,3,4
EMP1411,09-Jul-25,28-Sep-88,38,0,31-May-26,17-Sep-25,Sales,Sales Executive,No,Rarely,No,Male,Married,Medical,3,57507,3,10,Leadership Development,Internal,Incomplete,222.6,4,4,5
EMP1412,22-Jan-25,13-Jan-68,58,1,22-Jul-25,09-Jan-25,Sales,Sales Executive,No,Rarely,No,Female,Single,Medical,4,55396,5,19,Communication Skills,External,Failed,421.09,3,4,4
EMP1413,13-Feb-15,06-Dec-98,28,11,20-Oct-24,05-Apr-26,Sales,Sales Manager,Yes,Rarely,Yes,Male,Single,Human Resources,4,53144,1,23,Communication Skills,External,Failed,900.08,4,2,3
EMP1414,11-Oct-16,27-Apr-01,25,9,16-Aug-23,16-Jun-25,Sales,Sales Executive,Yes,Rarely,Yes,Male,Single,Human Resources,4,64532,6,1,Technical Skills,External,Passed,777.37,4,4,2
EMP1415,05-Jun-15,27-Aug-88,38,11,20-Sep-25,07-Apr-25,Research & Development,Manufacturing Director,No,Rarely,No,Female,Single,Medical,4,30000,6,2,Technical Skills,Internal,Passed,349.82,3,1,4
EMP1416,27-Sep-20,15-Feb-64,62,5,18-Oct-23,03-Oct-24,Human Resources,HR Manager,No,Travel,No,Female,Married,Technical Degree,3,42973,2,28,Customer Service,External,Incomplete,431.12,1,1,4
EMP1417,02-Nov-19,12-May-83,43,6,05-Aug-23,28-Nov-24,Sales,Sales Manager,No,Rarely,No,Female,Single,Life Sciences,5,52458,7,26,Communication Skills,Internal,Passed,654.79,1,5,4
EMP1418,09-May-18,18-Sep-81,45,8,20-May-21,12-Jul-25,Sales,Sales Executive,Yes,Rarely,Yes,Male,Single,Medical,4,89150,7,1,Communication Skills,Internal,Incomplete,474.53,4,4,4
EMP1419,29-Jun-24,01-Jun-88,38,1,29-Mar-25,04-Mar-25,Research & Development,Research Director,Yes,Rarely,Yes,Male,Married,Marketing,3,48723,2,9,Customer Service,External,Failed,552.74,5,4,5
EMP1420,29-Jun-17,12-Feb-78,48,8,05-Aug-18,30-Jun-24,Human Resources,HR Generalist,No,Frequently,Yes,Female,Married,Life Sciences,2,68609,3,29,Communication Skills,Internal,Failed,728.35,4,3,5
EMP1421,18-Jun-21,07-Oct-61,65,4,22-Nov-22,14-May-26,Sales,Sales Executive,No,Rarely,No,Male,Married,Human Resources,2,69530,5,29,Leadership Development,External,Passed,520.53,3,4,1
EMP1422,30-Apr-20,21-Oct-68,58,6,18-Sep-24,19-Apr-26,Research & Development,Research Director,Yes,Rarely,No,Male,Married,Human Resources,2,90958,4,15,Technical Skills,External,Completed,271.87,3,2,4
EMP1423,03-Oct-21,06-Sep-63,63,4,04-May-24,24-Aug-24,Sales,Sales Representative,No,Rarely,Yes,Male,Married,Other,4,90251,3,18,Technical Skills,External,Failed,568.52,2,4,1
EMP1424,25-Sep-17,11-Jun-86,40,8,27-May-26,24-Aug-24,Sales,Area Sales Manager,Yes,Rarely,Yes,Female,Single,Technical Degree,2,63849,2,18,Technical Skills,External,Passed,420.51,5,5,4
EMP1425,27-Jan-16,16-Sep-61,65,10,23-Aug-23,05-Dec-25,Human Resources,Healthcare Representative,No,Rarely,Yes,Male,Married,Other,3,55490,3,22,Project Management,External,Passed,361.66,3,5,4
EMP1426,07-May-20,13-Feb-76,50,6,22-Jan-23,04-Sep-24,Human Resources,HR Manager,No,Frequently,No,Female,Married,Technical Degree,4,51723,5,7,Leadership Development,Internal,Passed,395.3,3,2,4
EMP1427,01-Jun-24,15-May-65,61,2,20-Apr-26,14-Mar-25,Sales,Sales Manager,Yes,Frequently,Yes,Female,Widowed,Technical Degree,3,60178,6,14,Leadership Development,External,Failed,495.1,4,4,3
EMP1428,02-Apr-25,28-Mar-64,62,1,28-Jan-26,24-Aug-24,Human Resources,Recruiter,No,Rarely,No,Male,Single,Other,4,56319,6,29,Customer Service,Internal,Passed,897.95,5,5,5
EMP1429,29-May-16,26-Nov-94,32,10,17-Jan-25,23-Jan-26,Research & Development,Research Director,No,Rarely,No,Female,Married,Technical Degree,4,76072,6,18,Project Management,Internal,Completed,760.65,1,2,3
EMP1430,27-Jun-17,21-Jul-83,43,8,03-Sep-19,08-Jun-26,Research & Development,Research Scientist,No,Travel,No,Female,Single,Life Sciences,3,73406,6,20,Communication Skills,External,Completed,701.09,3,2,3
EMP1431,18-Mar-26,13-Oct-65,61,0,23-May-26,27-Apr-25,Research & Development,Research Director,No,Rarely,No,Female,Married,Human Resources,4,76836,7,19,Leadership Development,Internal,Passed,524.13,4,5,3
EMP1432,15-May-15,06-Feb-00,26,11,25-Feb-19,19-Nov-25,Research & Development,Manufacturing Director,Yes,Frequently,Yes,Female,Single,Other,4,90185,4,29,Project Management,Internal,Completed,101.65,4,4,4
EMP1433,04-Jun-20,11-Apr-83,43,6,10-Jun-22,06-Sep-24,Research & Development,Research Director,No,Rarely,No,Female,Single,Human Resources,3,102257,1,5,Project Management,External,Passed,406.5,1,3,2
EMP1434,22-Mar-18,10-Nov-84,42,8,25-Sep-21,03-Aug-25,Research & Development,Research Scientist,No,Travel,No,Male,Divorced,Technical Degree,3,67493,7,9,Leadership Development,Internal,Completed,831.87,4,2,3
EMP1435,14-Jul-21,21-Oct-87,39,4,08-Aug-24,25-Jul-25,Sales,Area Sales Manager,No,Frequently,No,Female,Married,Technical Degree,4,86989,4,18,Customer Service,Internal,Passed,449.35,4,4,3
EMP1436,17-Aug-24,15-May-79,47,1,27-Aug-24,30-Oct-24,Sales,Sales Manager,No,Travel,Yes,Female,Married,Other,5,57966,3,13,Project Management,Internal,Passed,607.44,5,3,3
EMP1437,13-Jan-15,19-Dec-81,45,11,23-Mar-15,19-Mar-26,Sales,Sales Manager,No,Rarely,No,Female,Single,Life Sciences,4,88700,2,5,Technical Skills,External,Passed,284.27,2,4,2
EMP1438,30-Nov-22,14-Aug-71,55,3,18-Apr-23,18-Feb-26,Research & Development,Manufacturing Director,No,Rarely,No,Male,Single,Technical Degree,3,86230,5,24,Project Management,External,Completed,924.27,2,3,3
EMP1439,24-May-20,28-Mar-94,32,6,11-Jul-20,01-Jan-26,Sales,Sales Executive,Yes,Travel,Yes,Male,Married,Medical,4,85168,3,22,Communication Skills,External,Passed,930.85,4,4,4
EMP1440,05-May-24,24-Mar-03,23,2,30-Jun-25,29-Sep-25,Research & Development,Manufacturing Director,Yes,Rarely,Yes,Female,Divorced,Technical Degree,4,66881,1,20,Leadership Development,Internal,Passed,231.46,4,4,4
EMP1441,15-Mar-19,09-Nov-89,37,7,18-Apr-20,30-Dec-24,Human Resources,Recruiter,No,Rarely,No,Male,Widowed,Technical Degree,4,51632,5,15,Communication Skills,External,Passed,751.74,4,4,3
EMP1442,02-Dec-16,06-Apr-99,27,9,23-Oct-22,11-Jun-24,Sales,Sales Representative,No,Rarely,Yes,Female,Married,Life Sciences,4,37109,5,26,Customer Service,External,Passed,167.71,4,4,4
EMP1443,02-Feb-23,04-Feb-79,47,3,02-Sep-23,16-Aug-24,Research & Development,Research Scientist,No,Frequently,No,Female,Married,Medical,4,64199,5,24,Technical Skills,Internal,Completed,638.69,2,2,3
EMP1444,08-Jul-16,18-Aug-00,26,9,15-Mar-24,29-Jan-26,Research & Development,Manufacturing Director,No,Travel,No,Female,Divorced,Technical Degree,5,95660,3,19,Leadership Development,Internal,Failed,260.79,3,3,3
EMP1445,19-May-26,25-Jan-01,25,0,02-Jun-26,11-Oct-24,Research & Development,Manufacturing Director,No,Rarely,No,Female,Married,Life Sciences,4,58803,1,20,Project Management,External,Incomplete,231.13,3,1,4
EMP1446,21-May-26,25-Sep-79,47,0,01-Jun-26,09-Jul-24,Sales,Sales Representative,Yes,Frequently,Yes,Female,Married,Medical,4,80702,3,11,Technical Skills,External,Passed,103.71,5,4,4
EMP1447,16-Jun-15,09-Feb-99,27,10,30-Nov-17,17-Apr-25,Research & Development,Laboratory Technician,No,Frequently,No,Male,Single,Human Resources,3,81879,5,9,Project Management,External,Passed,946.77,3,5,5
EMP1448,04-Oct-23,03-Mar-65,61,2,15-Oct-25,19-Jul-25,Research & Development,Research Scientist,No,Rarely,No,Female,Married,Medical,5,59326,5,21,Customer Service,Internal,Completed,846.33,2,4,3
EMP1449,18-Jul-25,10-Jul-63,63,0,10-Dec-25,06-Mar-25,Human Resources,Healthcare Representative,No,Rarely,No,Male,Married,Marketing,5,91326,7,22,Leadership Development,External,Completed,169.73,3,2,5
EMP1450,23-Dec-15,24-Apr-90,36,10,19-Oct-18,07-Feb-25,Research & Development,Research Scientist,No,Rarely,No,Female,Divorced,Other,2,30000,2,28,Customer Service,External,Passed,639.44,5,3,4
EMP1451,05-Sep-23,21-Aug-86,40,2,20-Mar-24,26-Jan-26,Research & Development,Manufacturing Director,No,Rarely,No,Female,Married,Medical,4,40544,4,16,Customer Service,External,Failed,309.61,5,1,5
EMP1452,17-May-23,17-Mar-96,30,3,25-Jul-23,18-Sep-25,Research & Development,Manufacturing Director,No,Travel,No,Male,Single,Marketing,3,46687,3,11,Customer Service,External,Completed,337.61,5,2,5
EMP1453,08-Sep-20,02-Jan-94,32,5,14-Dec-20,16-Dec-25,Research & Development,Research Scientist,No,Rarely,No,Male,Married,Technical Degree,4,48605,1,2,Customer Service,External,Passed,886.75,3,4,1
EMP1454,14-May-15,28-Jun-62,64,11,24-Apr-22,08-Jul-24,Research & Development,Laboratory Technician,No,Frequently,No,Female,Divorced,Human Resources,4,71725,7,25,Project Management,External,Completed,202.89,4,3,2
EMP1455,04-Jan-23,15-Aug-84,42,3,11-Jul-23,12-Oct-24,Sales,Sales Manager,No,Travel,No,Male,Single,Other,2,70800,5,8,Communication Skills,External,Passed,641.34,3,3,4
EMP1456,07-Jul-16,18-May-70,56,9,24-Feb-17,11-Jul-25,Human Resources,HR Manager,No,Rarely,No,Female,Single,Other,5,72879,3,23,Project Management,External,Incomplete,461.13,2,2,3
EMP1457,25-Sep-22,23-Mar-76,50,3,23-Jan-26,27-Aug-25,Research & Development,Research Director,No,Frequently,No,Female,Single,Human Resources,3,76921,4,25,Technical Skills,Internal,Failed,271.72,1,4,5
EMP1458,29-May-20,19-Mar-70,56,6,03-Nov-22,20-Nov-25,Research & Development,Research Scientist,No,Rarely,No,Female,Married,Medical,4,45997,3,21,Customer Service,External,Passed,506.73,2,4,1
EMP1459,29-Apr-17,21-Aug-66,60,9,18-Jan-24,17-Mar-26,Sales,Sales Manager,No,Frequently,No,Female,Married,Life Sciences,4,40636,4,5,Technical Skills,External,Failed,946.44,4,5,5
EMP1460,16-Jun-22,14-Oct-64,62,3,12-Jan-26,13-Apr-25,Research & Development,Laboratory Technician,No,Rarely,No,Female,Married,Marketing,3,72926,3,11,Project Management,Internal,Incomplete,803.45,5,2,2
EMP1461,28-Dec-17,21-Nov-71,55,8,10-May-19,31-May-25,Research & Development,Laboratory Technician,Yes,Travel,Yes,Female,Single,Life Sciences,3,52395,2,11,Customer Service,Internal,Completed,218.9,2,5,3
EMP1462,30-Dec-15,12-May-70,56,10,08-Dec-23,07-Dec-25,Research & Development,Research Scientist,No,Rarely,Yes,Male,Divorced,Human Resources,3,33590,3,9,Project Management,Internal,Passed,864.49,5,4,5
EMP1463,26-Nov-22,08-Sep-74,52,3,29-Jul-23,05-May-25,Sales,Area Sales Manager,No,Rarely,No,Female,Single,Technical Degree,4,84426,7,11,Customer Service,Internal,Failed,943.7,3,3,2
EMP1464,05-Aug-22,10-Aug-99,27,3,28-Jan-23,21-May-25,Research & Development,Research Director,No,Frequently,No,Male,Single,Life Sciences,4,92902,6,5,Project Management,Internal,Failed,349.27,3,3,3
EMP1465,05-Dec-18,09-Jul-81,45,7,15-Sep-25,04-Nov-24,Human Resources,Healthcare Representative,No,Rarely,No,Female,Married,Human Resources,2,96143,2,9,Leadership Development,Internal,Passed,400.08,3,3,2
EMP1466,03-Jun-25,01-May-95,31,1,08-Aug-25,25-Oct-25,Sales,Area Sales Manager,No,Rarely,No,Male,Married,Medical,2,68740,4,1,Communication Skills,External,Passed,213.68,3,4,5
EMP1467,25-Sep-25,27-Sep-04,22,0,05-Apr-26,21-May-26,Human Resources,Healthcare Representative,No,Rarely,Yes,Male,Single,Marketing,2,77518,5,26,Communication Skills,Internal,Failed,410.45,3,2,4
EMP1468,02-Feb-19,10-Jun-96,30,7,09-May-26,19-May-26,Research & Development,Laboratory Technician,Yes,Frequently,Yes,Female,Single,Technical Degree,4,92397,5,10,Customer Service,Internal,Failed,705.83,4,5,5
EMP1469,09-Jan-18,01-Sep-74,52,8,15-May-24,17-Nov-24,Research & Development,Research Scientist,No,Rarely,Yes,Female,Single,Marketing,4,52171,3,27,Leadership Development,External,Passed,344.94,4,2,4
EMP1470,31-May-16,10-Aug-73,53,10,02-Jun-25,18-Aug-24,Research & Development,Research Scientist,No,Rarely,No,Male,Married,Marketing,2,87213,1,8,Technical Skills,Internal,Completed,106.14,5,4,3
EMP1471,07-Apr-25,26-Jul-04,22,1,10-Jul-25,23-Sep-24,Research & Development,Laboratory Technician,No,Rarely,No,Male,Married,Life Sciences,4,70507,3,19,Leadership Development,External,Failed,404.69,3,3,1
EMP1472,30-Oct-15,08-Oct-86,40,10,16-Nov-25,08-Sep-24,Research & Development,Laboratory Technician,No,Rarely,Yes,Female,Married,Marketing,2,83274,2,16,Customer Service,External,Passed,507.86,4,4,3
EMP1473,31-Jul-21,12-Sep-04,22,4,15-Mar-22,20-Oct-25,Research & Development,Research Scientist,No,Rarely,No,Female,Married,Human Resources,5,68721,2,13,Leadership Development,Internal,Passed,609.72,4,5,4
EMP1474,10-Jul-19,18-Jul-92,34,6,02-Aug-21,12-Mar-26,Research & Development,Manufacturing Director,No,Rarely,No,Male,Married,Other,5,90925,4,24,Technical Skills,Internal,Failed,715.44,5,5,4
EMP1475,25-Dec-15,08-Jul-77,49,10,27-Oct-18,23-Feb-25,Sales,Sales Manager,No,Rarely,No,Female,Single,Marketing,4,69470,3,5,Customer Service,Internal,Completed,155.61,3,1,3
EMP1476,23-Jun-19,24-Dec-94,32,6,11-Oct-22,20-Nov-25,Research & Development,Research Director,No,Rarely,Yes,Male,Widowed,Marketing,5,35320,4,18,Communication Skills,Internal,Completed,522.78,5,3,2
EMP1477,10-Dec-15,27-Jul-63,63,10,05-Mar-21,16-Sep-25,Research & Development,Research Director,Yes,Rarely,Yes,Female,Divorced,Human Resources,5,94038,1,9,Leadership Development,Internal,Passed,339.73,4,5,3
EMP1478,29-Jan-22,09-Apr-80,46,4,12-Oct-25,23-Jun-24,Research & Development,Manufacturing Director,Yes,Frequently,Yes,Female,Single,Other,5,46049,5,4,Communication Skills,Internal,Failed,953.17,4,3,3
EMP1479,15-Dec-21,21-Jul-99,27,4,19-May-22,21-Dec-25,Research & Development,Research Scientist,No,Rarely,No,Male,Single,Medical,4,90061,5,14,Communication Skills,Internal,Incomplete,423.91,1,4,2
EMP1480,07-Dec-23,25-Sep-89,37,2,21-Sep-25,22-Apr-26,Research & Development,Laboratory Technician,No,Rarely,No,Male,Single,Marketing,3,63195,3,7,Project Management,External,Passed,190.11,3,5,3
EMP1481,14-Aug-25,22-Dec-65,61,0,03-Apr-26,27-Apr-25,Research & Development,Research Scientist,No,Rarely,No,Female,Single,Human Resources,3,88520,4,12,Technical Skills,Internal,Passed,137.34,4,4,1
EMP1482,06-Sep-20,21-May-87,39,5,13-Oct-23,17-Sep-24,Sales,Area Sales Manager,No,Rarely,Yes,Male,Married,Technical Degree,3,87695,4,24,Leadership Development,External,Completed,338.87,1,2,5
EMP1483,27-Oct-15,14-May-70,56,10,12-Jun-24,29-Mar-25,Research & Development,Laboratory Technician,No,Rarely,No,Male,Married,Life Sciences,4,73602,1,7,Communication Skills,Internal,Passed,260.99,3,5,3
EMP1484,15-Apr-19,06-Feb-92,34,7,27-Jan-24,05-Oct-24,Sales,Area Sales Manager,No,Rarely,No,Male,Married,Technical Degree,3,75170,4,11,Communication Skills,External,Passed,684.82,5,5,5
EMP1485,01-Jun-21,04-May-96,30,5,18-Apr-25,18-Sep-25,Sales,Sales Manager,No,Rarely,Yes,Female,Married,Life Sciences,3,73452,6,22,Technical Skills,Internal,Passed,862.27,3,4,4
EMP1486,03-Jan-23,20-Aug-64,62,3,26-Oct-24,10-Jan-26,Research & Development,Research Director,No,Rarely,No,Male,Married,Technical Degree,4,30000,6,15,Communication Skills,External,Passed,381.3,2,3,4
EMP1487,27-Jan-16,23-May-76,50,10,16-Dec-18,12-Mar-26,Research & Development,Manufacturing Director,No,Rarely,No,Male,Married,Technical Degree,3,67366,2,28,Communication Skills,Internal,Failed,620.01,4,5,2
EMP1488,12-Jun-22,07-Aug-65,61,4,09-May-23,31-May-25,Research & Development,Laboratory Technician,No,Rarely,Yes,Male,Single,Other,4,42678,6,7,Communication Skills,External,Passed,757.27,1,5,4
EMP1489,16-Feb-21,05-Jan-84,42,5,03-Jul-25,19-Dec-25,Research & Development,Laboratory Technician,No,Rarely,Yes,Male,Single,Marketing,5,68423,6,20,Communication Skills,Internal,Incomplete,458.64,4,5,3
EMP1490,16-Oct-17,01-Sep-01,25,8,15-Aug-18,08-Nov-24,Research & Development,Research Scientist,No,Rarely,No,Female,Married,Medical,4,42141,2,26,Project Management,External,Failed,159.69,4,3,2
EMP1491,03-Apr-23,10-Feb-93,33,3,21-Oct-24,11-Feb-26,Sales,Sales Manager,No,Travel,Yes,Male,Single,Medical,4,41300,6,17,Project Management,Internal,Failed,306.27,3,4,5
EMP1492,19-Oct-24,23-Mar-87,39,1,21-Dec-24,28-May-26,Research & Development,Research Scientist,No,Rarely,Yes,Male,Single,Other,4,97098,6,5,Customer Service,External,Passed,894.76,4,4,4
EMP1493,21-Dec-23,01-Dec-76,50,2,15-Jan-25,20-Dec-24,Sales,Sales Representative,No,Rarely,No,Female,Divorced,Life Sciences,4,86388,2,8,Leadership Development,Internal,Completed,842.03,2,2,3
EMP1494,11-Nov-24,05-Feb-90,36,1,13-Dec-25,23-Mar-25,Sales,Area Sales Manager,Yes,Travel,No,Male,Married,Marketing,3,64917,3,10,Technical Skills,Internal,Failed,177.88,5,4,4
EMP1495,03-Sep-23,07-Aug-04,22,2,08-Aug-24,04-Mar-25,Research & Development,Manufacturing Director,Yes,Frequently,Yes,Female,Single,Life Sciences,5,68695,7,6,Customer Service,Internal,Completed,301.55,5,4,3
EMP1496,09-Aug-22,10-Jul-83,43,3,10-Dec-22,22-Jul-24,Research & Development,Research Scientist,No,Rarely,No,Male,Married,Human Resources,3,60041,2,21,Project Management,Internal,Completed,792.25,1,5,4
